period,sectorid,sectordescription,fueltypeid,fueltypedescription,ash_content,consumption_for_eg,consumption_for_eg_btu,consumption_uto,consumption_uto_btu,cost,cost_per_btu,generation,heat_content,sulfur_content,total_consumption,total_consumption_btu,year
01-05-2021,96,All Commercial,OBW,biomass,0,440.579,0.27968,89.572,0.05706,0,0,28.52698,0.6352,0,530.151,0.33674,2021
01-05-2021,96,All Commercial,ORW,other renewables,0,0,0.27968,0,0.05706,0,0,28.52698,0,0,0,0.33674,2021
01-05-2021,96,All Commercial,OTH,other,0,0.108,0,0,0,0,0,-0.011,0,0,0.108,0,2021
01-05-2021,96,All Commercial,PEL,petroleum liquids,0,0.055,0.00033,0.011,6.00E-05,0,0,0.01762,5.8382,0,0.066,0.00039,2021
01-05-2021,96,All Commercial,PET,petroleum,0,0.055,0.00033,0.011,6.00E-05,0,0,0.01762,5.8382,0,0.066,0.00039,2021
01-05-2021,96,All Commercial,REN,renewable,0,1411.777,0.83645,89.572,0.05706,0,0,78.75469,0.4663,0,1501.349,0.89351,2021
01-05-2021,96,All Commercial,SPV,solar photovoltaic,0,0,0.18293,0,0,0,0,20.68364,0,0,0,0.18293,2021
01-05-2021,96,All Commercial,SUN,solar,0,0,0.18293,0,0,0,0,20.68364,0,0,0,0.18293,2021
01-05-2021,96,All Commercial,WAS,renewable waste products,0,0,0.64305,0,0.05706,0,0,56.88703,0,0,0,0.70011,2021
01-05-2021,96,All Commercial,WND,wind,0,0,0.0053,0,0,0,0,0.599,0,0,0,0.0053,2021
01-05-2021,96,All Commercial,WNT,onshore wind turbine,0,0,0.0053,0,0,0,0,0.599,0,0,0,0.0053,2021
01-05-2021,96,All Commercial,WOO,waste oil and other oils,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,96,All Commercial,WWW,wood and wood wastes,0,0,0,0,0,,,0,0,0,0,0,2021
01-05-2021,97,All Industrial,ALL,all fuels,0,0,8.24122,0,10.16003,0,0,1158.42843,0,0,0,18.40125,2021
01-05-2021,97,All Industrial,AOR,all renewables,0,0,1.06073,0,3.08695,0,0,75.94056,0,0,0,4.14769,2021
01-05-2021,97,All Industrial,BIO,biomass,0,87.154,0.98277,222.391,3.08695,0,0,67.12546,13.1474,0,309.545,4.06972,2021
01-05-2021,97,All Industrial,BIS,bituminous coal and synthetic coal,7.88,0.227,0.00523,2.247,0.05175,,,1.13917,23.032,0.37,2.474,0.05698,2021
01-05-2021,97,All Industrial,BIT,bituminous coal,7.88,0.227,0.00523,2.247,0.05175,,,1.13917,23.032,0.37,2.474,0.05698,2021
01-05-2021,97,All Industrial,COL,"coal, excluding waste coal",7.88,4.94,0.11378,48.851,1.12514,,,24.7684,23.032,0.37,53.791,1.23891,2021
01-05-2021,97,All Industrial,COW,all coal products,7.88,4.94,0.11378,48.851,1.12514,0,0,24.7684,23.032,0.37,53.791,1.23891,2021
01-05-2021,97,All Industrial,DFO,distillate fuel oil,0,0.025,0.00014,0.192,0.00106,0,0,0.00561,5.5,0,0.217,0.00119,2021
01-05-2021,97,All Industrial,FOS,fossil fuels,7.88,0,6.7906,0,7.07308,0,4.0602,1038.40413,0,0.37,0,13.86368,2021
01-05-2021,97,All Industrial,LFG,landfill gas,0,27.197,0.01632,0,0,0,0,1.23784,0.6,0,27.197,0.01632,2021
01-05-2021,97,All Industrial,MLG,municiapl landfill gas,0,0,0.01632,0,0,0,0,1.23784,0,0,0,0.01632,2021
01-05-2021,97,All Industrial,NG,natural gas,0,5877.468,6.05801,4165.691,4.29304,2.686666667,2.6274,903.0644,1.0307,0,10043.159,10.35105,2021
01-05-2021,97,All Industrial,NGO,natural gas & other gases,0,6413.253,6.6553,5754.325,5.92502,4.15,4.0602,1009.74342,1.0339,0,12167.578,12.58032,2021
01-05-2021,97,All Industrial,OB2,biomass,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,97,All Industrial,OBW,biomass,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,97,All Industrial,OOG,other gases,0,535.785,0.59729,1588.634,1.63197,0,0,106.67901,1.0494,0,2124.419,2.22926,2021
01-05-2021,97,All Industrial,ORW,other renewables,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,97,All Industrial,OTH,other,0,0.009,0.38989,0,0,0,0,44.08374,0,0,0.009,0.38989,2021
01-05-2021,97,All Industrial,PC,petroleum coke,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,97,All Industrial,PEL,petroleum liquids,0,4.935,0.02152,5.212,0.02293,0,0,3.89232,4.3805,0,10.147,0.04445,2021
01-05-2021,97,All Industrial,PET,petroleum,0,4.935,0.02152,5.212,0.02293,0,0,3.89232,4.3805,0,10.147,0.04445,2021
01-05-2021,97,All Industrial,RC,refined coal,0,4.713,0.10855,46.604,1.07339,,,23.62923,23.032,0,51.317,1.18193,2021
01-05-2021,97,All Industrial,REN,renewable,0,87.154,1.06073,222.391,3.08695,0,0,75.94056,13.1474,0,309.545,4.14769,2021
01-05-2021,97,All Industrial,RFO,residual fuel oil,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,97,All Industrial,SPV,solar photovoltaic,0,0,0.07065,0,0,0,0,7.98809,0,0,0,0.07065,2021
01-05-2021,97,All Industrial,SUN,solar,0,0,0.07065,0,0,0,0,7.98809,0,0,0,0.07065,2021
01-05-2021,97,All Industrial,WAS,renewable waste products,0,0,0.01632,0,0,0,0,1.23784,0,0,0,0.01632,2021
01-05-2021,97,All Industrial,WND,wind,0,0,0.00731,0,0,0,0,0.827,0,0,0,0.00731,2021
01-05-2021,97,All Industrial,WNT,onshore wind turbine,0,0,0.00731,0,0,0,0,0.827,0,0,0,0.00731,2021
01-05-2021,97,All Industrial,WOO,waste oil and other oils,0,4.91,0.02139,5.02,0.02187,0,0,3.88671,4.356,0,9.93,0.04326,2021
01-05-2021,97,All Industrial,WWW,wood and wood wastes,0,0,0.96646,0,3.08695,,,65.88762,0,0,0,4.05341,2021
01-05-2021,98,Electric Power,ALL,all fuels,0,0,133.76071,0,2.25188,0,0,15345.55198,0,0,0,136.01259,2021
01-05-2021,98,Electric Power,AOR,all renewables,0,0,65.00314,0,0.36085,0,0,7168.23522,0,0,0,65.36399,2021
01-05-2021,98,Electric Power,BIO,biomass,0,3207.721,4.64987,79.225,0.36085,0,0,344.03257,1.5244,0,3286.946,5.01072,2021
01-05-2021,98,Electric Power,BIS,bituminous coal and synthetic coal,0,0,0,0,0,,,0,0,0,0,0,2021
01-05-2021,98,Electric Power,BIT,bituminous coal,0,0,0,0,0,,,0,0,0,0,0,2021
01-05-2021,98,Electric Power,COL,"coal, excluding waste coal",0,0,0,0,0,,,0,0,0,0,0,2021
01-05-2021,98,Electric Power,COW,all coal products,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,98,Electric Power,DFO,distillate fuel oil,0,5.848,0.03372,0,0,0,0,3.02655,5.7651,0,5.848,0.03372,2021
01-05-2021,98,Electric Power,FOS,fossil fuels,0,0,38.59304,0,1.88611,0,4.0602,5173.07387,0,0,0,40.47915,2021
01-05-2021,98,Electric Power,GEO,geothermal,0,0,7.99635,0,0,0,0,904.15494,0,0,0,7.99635,2021
01-05-2021,98,Electric Power,HPS,hydro-electric pumped storage,0,0,0,0,0,0,0,-81.609,0,0,0,0,2021
01-05-2021,98,Electric Power,HYC,conventional hydroelectric,0,0,12.46412,0,0,0,0,1409.30594,0,0,0,12.46412,2021
01-05-2021,98,Electric Power,LFG,landfill gas,0,2650.339,1.21486,46.544,0.02132,0,0,107.32632,0.4584,0,2696.883,1.23618,2021
01-05-2021,98,Electric Power,MLG,municiapl landfill gas,0,0,1.41012,0,0.02535,0,0,116.71271,0,0,0,1.43547,2021
01-05-2021,98,Electric Power,MSB,biogenic municipal solid waste,0,26.766,0.19526,0.569,0.00403,,,9.38639,7.2906,0,27.335,0.19929,2021
01-05-2021,98,Electric Power,NG,natural gas,0,37496.865,38.55358,1832.773,1.88611,2.686666667,2.6274,5169.65862,1.0282,0,39329.638,40.43969,2021
01-05-2021,98,Electric Power,NGO,natural gas & other gases,0,37496.865,38.55358,1832.773,1.88611,4.15,4.0602,5169.65862,1.0282,0,39329.638,40.43969,2021
01-05-2021,98,Electric Power,NUC,nuclear,0,0,17.46175,0,0,0,0,1674.327,0,0,0,17.46175,2021
01-05-2021,98,Electric Power,OB2,biomass,0,350.927,0.42073,12.301,0.00924,0,0,35.75594,1.1838,0,363.228,0.42997,2021
01-05-2021,98,Electric Power,OBW,biomass,0,377.693,0.61599,12.87,0.01326,0,0,45.14232,1.6112,0,390.563,0.62926,2021
01-05-2021,98,Electric Power,OOG,other gases,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,98,Electric Power,ORW,other renewables,0,0,0.42073,0,0.00924,0,0,35.75594,0,0,0,0.42997,2021
01-05-2021,98,Electric Power,OTH,other,0,76.912,0.23866,0.364,0.00492,0,0,2.21895,3.1521,0,77.276,0.24358,2021
01-05-2021,98,Electric Power,PC,petroleum coke,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,98,Electric Power,PEL,petroleum liquids,0,6.97035,0.03946,0,0,0,0,3.41525,5.6604,0,6.97035,0.03946,2021
01-05-2021,98,Electric Power,PET,petroleum,0,6.97035,0.03946,0,0,0,0,3.41525,5.6604,0,6.97035,0.03946,2021
01-05-2021,98,Electric Power,REN,renewable,0,3207.721,77.46726,79.225,0.36085,0,0,8577.54116,1.5244,0,3286.946,77.82811,2021
01-05-2021,98,Electric Power,RFO,residual fuel oil,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,98,Electric Power,SPV,solar photovoltaic,0,0,31.94591,0,0,0,0,3612.15424,0,0,0,31.94591,2021
01-05-2021,98,Electric Power,STH,solar thermal,0,0,2.4662,0,0,,,278.856,0,0,0,2.4662,2021
01-05-2021,98,Electric Power,SUN,solar,0,0,34.41211,0,0,0,0,3891.01024,0,0,0,34.41211,2021
01-05-2021,98,Electric Power,WAS,renewable waste products,0,0,1.83085,0,0.03459,0,0,152.46864,0,0,0,1.86544,2021
01-05-2021,98,Electric Power,WND,wind,0,0,17.94481,0,0,0,0,2029.03746,0,0,0,17.94481,2021
01-05-2021,98,Electric Power,WNT,onshore wind turbine,0,0,17.94481,0,0,0,0,2029.03746,0,0,0,17.94481,2021
01-05-2021,98,Electric Power,WOO,waste oil and other oils,0,1.12235,0.00574,0,0,0,0,0.3887,5.1154,0,1.12235,0.00574,2021
01-05-2021,98,Electric Power,WWW,wood and wood wastes,0,0,2.81902,0,0.32627,,,191.56393,0,0,0,3.14529,2021
01-05-2021,99,All Sectors,ALL,all fuels,0,0,143.56562,0,13.27667,0,0,16695.60438,0,0,0,156.84229,2021
01-05-2021,99,All Sectors,AOR,all renewables,0,0,66.89515,0,3.50486,0,0,7322.34544,0,0,0,70.4,2021
01-05-2021,99,All Sectors,BIO,biomass,0,4706.652,6.27569,391.188,3.50486,0,0,468.04507,1.9186,0,5097.84,9.78055,2021
01-05-2021,99,All Sectors,BIS,bituminous coal and synthetic coal,7.88,0.227,0.00523,2.247,0.05175,,,1.13917,23.032,0.37,2.474,0.05698,2021
01-05-2021,99,All Sectors,BIT,bituminous coal,7.88,0.227,0.00523,2.247,0.05175,,,1.13917,23.032,0.37,2.474,0.05698,2021
01-05-2021,99,All Sectors,COL,"coal, excluding waste coal",7.88,4.94,0.11378,48.851,1.12514,,,24.7684,23.032,0.37,53.791,1.23891,2021
01-05-2021,99,All Sectors,COW,all coal products,7.88,4.94,0.11378,48.851,1.12514,0,0,24.7684,23.032,0.37,53.791,1.23891,2021
01-05-2021,99,All Sectors,DFO,distillate fuel oil,0,5.928,0.03418,0.203,0.00112,0,0,3.04977,5.7565,0,6.131,0.0353,2021
01-05-2021,99,All Sectors,FOS,fossil fuels,7.88,0,46.11088,0,9.76689,0,4.0602,6324.3583,0,0.37,0,55.87777,2021
01-05-2021,99,All Sectors,GEO,geothermal,0,0,7.99635,0,0,0,0,904.15494,0,0,0,7.99635,2021
01-05-2021,99,All Sectors,HPS,hydro-electric pumped storage,0,0,0,0,0,0,0,-81.609,0,0,0,0,2021
01-05-2021,99,All Sectors,HYC,conventional hydroelectric,0,0,12.4693,0,0,0,0,1409.89095,0,0,0,12.4693,2021
01-05-2021,99,All Sectors,LFG,landfill gas,0,3648.734,1.59454,46.544,0.02132,0,0,136.92421,0.4373,0,3695.278,1.61587,2021
01-05-2021,99,All Sectors,MLG,municiapl landfill gas,0,0,1.78981,0,0.02535,0,0,146.31059,0,0,0,1.81515,2021
01-05-2021,99,All Sectors,MSB,biogenic municipal solid waste,0,26.766,0.19526,0.569,0.00403,,,9.38639,7.2906,0,27.335,0.19929,2021
01-05-2021,99,All Sectors,NG,natural gas,0,44073.344,45.33851,6778.476,6.9868,3.91,3.822,6185.5857,1.029,0,50851.82,52.3253,2021
01-05-2021,99,All Sectors,NGO,natural gas & other gases,0,44609.129,45.93579,8367.11,8.61877,4.15,4.0602,6292.26471,1.0298,0,52976.239,54.55456,2021
01-05-2021,99,All Sectors,NUC,nuclear,0,0,17.46175,0,0,0,0,1674.327,0,0,0,17.46175,2021
01-05-2021,99,All Sectors,OB2,biomass,0,791.506,0.70042,101.873,0.06629,0,0,64.28292,0.8582,0,893.379,0.76671,2021
01-05-2021,99,All Sectors,OBW,biomass,0,818.272,0.89568,102.442,0.07032,0,0,73.66931,1.0492,0,920.714,0.966,2021
01-05-2021,99,All Sectors,OOG,other gases,0,535.785,0.59729,1588.634,1.63197,0,0,106.67901,1.0494,0,2124.419,2.22926,2021
01-05-2021,99,All Sectors,ORW,other renewables,0,0,0.70042,0,0.06629,0,0,64.28292,0,0,0,0.76671,2021
01-05-2021,99,All Sectors,OTH,other,0,77.029,0.62855,0.364,0.00492,0,0,46.29169,3.1473,0,77.393,0.63347,2021
01-05-2021,99,All Sectors,PC,petroleum coke,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,99,All Sectors,PEL,petroleum liquids,0,11.96035,0.06131,5.223,0.02299,0,0,7.32519,4.9053,0,17.18335,0.08429,2021
01-05-2021,99,All Sectors,PET,petroleum,0,11.96035,0.06131,5.223,0.02299,0,0,7.32519,4.9053,0,17.18335,0.08429,2021
01-05-2021,99,All Sectors,RC,refined coal,0,4.713,0.10855,46.604,1.07339,,,23.62923,23.032,0,51.317,1.18193,2021
01-05-2021,99,All Sectors,REN,renewable,0,4706.652,79.36444,391.188,3.50486,0,0,8732.2364,1.9186,0,5097.84,82.8693,2021
01-05-2021,99,All Sectors,RFO,residual fuel oil,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-05-2021,99,All Sectors,SPV,solar photovoltaic,0,0,32.19948,0,0,0,0,3640.82598,0,0,0,32.19948,2021
01-05-2021,99,All Sectors,STH,solar thermal,0,0,2.4662,0,0,,,278.856,0,0,0,2.4662,2021
01-05-2021,99,All Sectors,SUN,solar,0,0,34.66569,0,0,0,0,3919.68198,0,0,0,34.66569,2021
01-05-2021,99,All Sectors,WAS,renewable waste products,0,0,2.49022,0,0.09164,0,0,210.59351,0,0,0,2.58186,2021
01-05-2021,99,All Sectors,WND,wind,0,0,17.95742,0,0,0,0,2030.46346,0,0,0,17.95742,2021
01-05-2021,99,All Sectors,WNT,onshore wind turbine,0,0,17.95742,0,0,0,0,2030.46346,0,0,0,17.95742,2021
01-05-2021,99,All Sectors,WOO,waste oil and other oils,0,6.03235,0.02713,5.02,0.02187,0,0,4.27542,4.4331,0,11.05235,0.049,2021
01-05-2021,99,All Sectors,WWW,wood and wood wastes,0,0,3.78547,0,3.41322,,,257.45155,0,0,0,7.19869,2021
01-04-2021,1,Electric Utility,ALL,all fuels,0,0,34.39468,0,0.14746,0,0,3846.27171,0,0,0,34.54213,2021
01-04-2021,1,Electric Utility,AOR,all renewables,0,0,1.90305,0,0.0042,0,0,215.77579,0,0,0,1.90725,2021
01-04-2021,1,Electric Utility,BIO,biomass,0,66.205,0.0389,6.891,0.0042,0,0,4.99463,0.5895,0,73.096,0.04309,2021
01-04-2021,1,Electric Utility,DFO,distillate fuel oil,0,5.069,0.0292,0,0,0,0,2.53371,5.761,0,5.069,0.0292,2021
01-04-2021,1,Electric Utility,FOS,fossil fuels,0,0,12.37504,0,0.14326,0,3.9944,1553.38513,0,0,0,12.5183,2021
01-04-2021,1,Electric Utility,GEO,geothermal,0,0,0.60884,0,0,0,0,68.842,0,0,0,0.60884,2021
01-04-2021,1,Electric Utility,HPS,hydro-electric pumped storage,0,0,0,0,0,0,0,-31.219,0,0,0,0,2021
01-04-2021,1,Electric Utility,HYC,conventional hydroelectric,0,0,10.49856,0,0,0,0,1187.06588,0,0,0,10.49856,2021
01-04-2021,1,Electric Utility,LFG,landfill gas,0,8.021,0.0027,0.448,0.00015,0,0,0.22976,0.337,0,8.469,0.00285,2021
01-04-2021,1,Electric Utility,MLG,municiapl landfill gas,0,0,0.0027,0,0.00015,0,0,0.22976,0,0,0,0.00285,2021
01-04-2021,1,Electric Utility,NG,natural gas,0,11949.554,12.34572,139.955,0.14326,4.1,3.9944,1550.84442,1.033,0,12089.509,12.48898,2021
01-04-2021,1,Electric Utility,NGO,natural gas & other gases,0,11949.554,12.34572,139.955,0.14326,4.1,3.9944,1550.84442,1.033,0,12089.509,12.48898,2021
01-04-2021,1,Electric Utility,NUC,nuclear,0,0,9.61803,0,0,0,0,922.229,0,0,0,9.61803,2021
01-04-2021,1,Electric Utility,OB2,biomass,0,58.184,0.03619,6.443,0.00405,0,0,4.76486,0.6226,0,64.627,0.04024,2021
01-04-2021,1,Electric Utility,OBW,biomass,0,58.184,0.03619,6.443,0.00405,0,0,4.76486,0.6226,0,64.627,0.04024,2021
01-04-2021,1,Electric Utility,OOG,other gases,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,1,Electric Utility,ORW,other renewables,0,0,0.03619,0,0.00405,0,0,4.76486,0,0,0,0.04024,2021
01-04-2021,1,Electric Utility,OTH,other,0,4.731,0,0,0,0,0,-0.96509,0,0,4.731,0,2021
01-04-2021,1,Electric Utility,PEL,petroleum liquids,0,5.09907,0.02932,0,0,0,0,2.54071,5.7497,0,5.09907,0.02932,2021
01-04-2021,1,Electric Utility,PET,petroleum,0,5.09907,0.02932,0,0,0,0,2.54071,5.7497,0,5.09907,0.02932,2021
01-04-2021,1,Electric Utility,REN,renewable,0,66.205,12.4016,6.891,0.0042,0,0,1402.84167,0.5895,0,73.096,12.4058,2021
01-04-2021,1,Electric Utility,RFO,residual fuel oil,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,1,Electric Utility,SPV,solar photovoltaic,0,0,0.37819,0,0,0,0,42.76232,0,0,0,0.37819,2021
01-04-2021,1,Electric Utility,SUN,solar,0,0,0.37819,0,0,0,0,42.76232,0,0,0,0.37819,2021
01-04-2021,1,Electric Utility,WAS,renewable waste products,0,0,0.0389,0,0.0042,0,0,4.99463,0,0,0,0.04309,2021
01-04-2021,1,Electric Utility,WND,wind,0,0,0.87712,0,0,0,0,99.17685,0,0,0,0.87712,2021
01-04-2021,1,Electric Utility,WNT,onshore wind turbine,0,0,0.87712,0,0,0,0,99.17685,0,0,0,0.87712,2021
01-04-2021,1,Electric Utility,WOO,waste oil and other oils,0,0.03007,0.00012,0,0,0,0,0.007,3.8464,0,0.03007,0.00012,2021
01-04-2021,2,IPP Non-CHP,ALL,all fuels,0,0,79.46839,0,0,0,0,9251.15342,0,0,0,79.46839,2021
01-04-2021,2,IPP Non-CHP,AOR,all renewables,0,0,56.99919,0,0,0,0,6306.83097,0,0,0,56.99919,2021
01-04-2021,2,IPP Non-CHP,BIO,biomass,0,2659.137,3.20423,0,0,0,0,224.18147,1.205,0,2659.137,3.20423,2021
01-04-2021,2,IPP Non-CHP,DFO,distillate fuel oil,0,0.485,0.00291,0,0,0,0,0.13246,5.9996,0,0.485,0.00291,2021
01-04-2021,2,IPP Non-CHP,FOS,fossil fuels,0,0,21.78118,0,0,0,3.9944,2878.44642,0,0,0,21.78118,2021
01-04-2021,2,IPP Non-CHP,GEO,geothermal,0,0,7.30527,0,0,0,0,826.01368,0,0,0,7.30527,2021
01-04-2021,2,IPP Non-CHP,HYC,conventional hydroelectric,0,0,0.59105,0,0,0,0,66.82365,0,0,0,0.59105,2021
01-04-2021,2,IPP Non-CHP,LFG,landfill gas,0,2279.26,1.03073,0,0,0,0,88.41572,0.4522,0,2279.26,1.03073,2021
01-04-2021,2,IPP Non-CHP,MLG,municiapl landfill gas,0,0,1.11007,0,0,0,0,92.03485,0,0,0,1.11007,2021
01-04-2021,2,IPP Non-CHP,MSB,biogenic municipal solid waste,0,9.959,0.07934,0,0,,,3.61913,7.967,0,9.959,0.07934,2021
01-04-2021,2,IPP Non-CHP,NG,natural gas,0,21091.44,21.77801,0,0,2.83,2.766925,2878.30439,1.0326,0,21091.44,21.77801,2021
01-04-2021,2,IPP Non-CHP,NGO,natural gas & other gases,0,21091.44,21.77801,0,0,4.1,3.9944,2878.30439,1.0326,0,21091.44,21.77801,2021
01-04-2021,2,IPP Non-CHP,OB2,biomass,0,254.086,0.31347,0,0,0,0,24.57877,1.2337,0,254.086,0.31347,2021
01-04-2021,2,IPP Non-CHP,OBW,biomass,0,264.045,0.39281,0,0,0,0,28.19791,1.4877,0,264.045,0.39281,2021
01-04-2021,2,IPP Non-CHP,ORW,other renewables,0,0,0.31347,0,0,0,0,24.57877,0,0,0,0.31347,2021
01-04-2021,2,IPP Non-CHP,OTH,other,0,43.258,0.09698,0,0,0,0,-0.94762,2.2418,0,43.258,0.09698,2021
01-04-2021,2,IPP Non-CHP,PC,petroleum coke,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,2,IPP Non-CHP,PEL,petroleum liquids,0,0.54786,0.00317,0,0,0,0,0.14203,5.7862,0,0.54786,0.00317,2021
01-04-2021,2,IPP Non-CHP,PET,petroleum,0,0.54786,0.00317,0,0,0,0,0.14203,5.7862,0,0.54786,0.00317,2021
01-04-2021,2,IPP Non-CHP,REN,renewable,0,2659.137,57.59024,0,0,0,0,6373.65463,1.205,0,2659.137,57.59024,2021
01-04-2021,2,IPP Non-CHP,SPV,solar photovoltaic,0,0,29.04133,0,0,0,0,3283.73116,0,0,0,29.04133,2021
01-04-2021,2,IPP Non-CHP,STH,solar thermal,0,0,2.15711,0,0,,,243.907,0,0,0,2.15711,2021
01-04-2021,2,IPP Non-CHP,SUN,solar,0,0,31.19844,0,0,0,0,3527.63816,0,0,0,31.19844,2021
01-04-2021,2,IPP Non-CHP,WAS,renewable waste products,0,0,1.42354,0,0,0,0,116.61363,0,0,0,1.42354,2021
01-04-2021,2,IPP Non-CHP,WND,wind,0,0,15.29126,0,0,0,0,1728.99766,0,0,0,15.29126,2021
01-04-2021,2,IPP Non-CHP,WNT,onshore wind turbine,0,0,15.29126,0,0,0,0,1728.99766,0,0,0,15.29126,2021
01-04-2021,2,IPP Non-CHP,WOO,waste oil and other oils,0,0.06286,0.00026,0,0,0,0,0.00957,4.1397,0,0.06286,0.00026,2021
01-04-2021,2,IPP Non-CHP,WWW,wood and wood wastes,0,0,1.78069,0,0,,,107.56784,0,0,0,1.78069,2021
01-04-2021,3,IPP CHP,ALL,all fuels,0,0,5.58681,0,1.84921,0,0,756.74249,0,0,0,7.43602,2021
01-04-2021,3,IPP CHP,AOR,all renewables,0,0,1.00116,0,0.28048,0,0,76.71509,0,0,0,1.28163,2021
01-04-2021,3,IPP CHP,BIO,biomass,0,189.089,0.99431,71.41,0.28048,0,0,75.94129,4.8936,0,260.499,1.27479,2021
01-04-2021,3,IPP CHP,BIS,bituminous coal and synthetic coal,0,0,0,0,0,,,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,BIT,bituminous coal,0,0,0,0,0,,,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,COL,"coal, excluding waste coal",0,0,0,0,0,,,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,COW,all coal products,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,DFO,distillate fuel oil,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,FOS,fossil fuels,0,0,4.40479,0,1.56652,0,3.9944,670.49266,0,0,0,5.97131,2021
01-04-2021,3,IPP CHP,LFG,landfill gas,0,78.172,0.03771,44.831,0.02002,0,0,4.67117,0.4693,0,123.003,0.05773,2021
01-04-2021,3,IPP CHP,MLG,municiapl landfill gas,0,0,0.1857,0,0.02182,0,0,12.47264,0,0,0,0.20752,2021
01-04-2021,3,IPP CHP,MSB,biogenic municipal solid waste,0,21.588,0.14799,0.264,0.00181,,,7.80146,6.855,0,21.852,0.1498,2021
01-04-2021,3,IPP CHP,NG,natural gas,0,4361.354,4.40479,1520.947,1.56652,2.83,2.766925,670.49266,1.0151,0,5882.301,5.97131,2021
01-04-2021,3,IPP CHP,NGO,natural gas & other gases,0,4361.354,4.40479,1520.947,1.56652,4.1,3.9944,670.49266,1.0151,0,5882.301,5.97131,2021
01-04-2021,3,IPP CHP,OB2,biomass,0,40.829,0.02707,11.147,0.00841,0,0,3.10818,0.6827,0,51.976,0.03548,2021
01-04-2021,3,IPP CHP,OBW,biomass,0,62.417,0.17506,11.411,0.01022,0,0,10.90965,2.5096,0,73.828,0.18528,2021
01-04-2021,3,IPP CHP,ORW,other renewables,0,0,0.02707,0,0.00841,0,0,3.10818,0,0,0,0.03548,2021
01-04-2021,3,IPP CHP,OTH,other,0,13.802,0.18087,0.169,0.00221,0,0,9.53474,13.104,0,13.971,0.18308,2021
01-04-2021,3,IPP CHP,PC,petroleum coke,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,PEL,petroleum liquids,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,PET,petroleum,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,3,IPP CHP,REN,renewable,0,189.089,1.00116,71.41,0.28048,0,0,76.71509,4.8936,0,260.499,1.28163,2021
01-04-2021,3,IPP CHP,SPV,solar photovoltaic,0,0,0.00684,0,0,0,0,0.7738,0,0,0,0.00684,2021
01-04-2021,3,IPP CHP,SUN,solar,0,0,0.00684,0,0,0,0,0.7738,0,0,0,0.00684,2021
01-04-2021,3,IPP CHP,WAS,renewable waste products,0,0,0.21277,0,0.03023,0,0,15.58082,0,0,0,0.24301,2021
01-04-2021,3,IPP CHP,WWW,wood and wood wastes,0,0,0.78154,0,0.25024,,,60.36047,0,0,0,1.03178,2021
01-04-2021,4,Commercial Non-CHP,ALL,all fuels,0,0,0.63114,0,0,0,0,56.79261,0,0,0,0.63114,2021
01-04-2021,4,Commercial Non-CHP,AOR,all renewables,0,0,0.54565,0,0,0,0,49.10145,0,0,0,0.54565,2021
01-04-2021,4,Commercial Non-CHP,BIO,biomass,0,1012.786,0.37951,0,0,0,0,30.31578,0.3747,0,1012.786,0.37951,2021
01-04-2021,4,Commercial Non-CHP,DFO,distillate fuel oil,0,0.048,0.00029,0,0,0,0,0.017,6.0375,0,0.048,0.00029,2021
01-04-2021,4,Commercial Non-CHP,FOS,fossil fuels,0,0,0.07434,0,0,0,3.9944,6.43466,0,0,0,0.07434,2021
01-04-2021,4,Commercial Non-CHP,HPS,hydro-electric pumped storage,0,0,0,0,0,0,0,0,0,0,0,0,2021
01-04-2021,4,Commercial Non-CHP,HYC,conventional hydroelectric,0,0,0.01116,0,0,0,0,1.2615,0,0,0,0.01116,2021
01-04-2021,4,Commercial Non-CHP,LFG,landfill gas,0,990.41,0.36513,0,0,0,0,29.03372,0.3687,0,990.41,0.36513,2021
